11:11 Music Group,hola como tale tale vu - 1 2 3,0.841,0.453,2.0491166666666665,93460.0,9509592.0
11:11 Music Group,Past Lives,0.73,0.125,2.24305,1173.0,49794.0
11:11 Music Group,Past Lives (8D Audio),0.647,0.133,2.2580666666666667,1151.0,51534.0
11:11 Music Group,stargirl interlude (sped up),0.714,0.538,1.6444166666666666,25643.0,1005798.0
11:11 Music Group,Sure Thing (8D sped up),0.635,0.461,1.8842333333333334,132.0,6592.0
11:11 Music Group,sure thing (sped up),0.661,0.511,1.8842333333333334,1882.0,73336.0
11:11 Music Group,woo x I was never there (sped up),0.363,0.707,2.9731666666666667,2124.0,71714.0
1nonly,Ash Kaashh,0.647,0.711,2.188633333333333,264188.0,16613313.0
1nonly,Bunny Girl,0.77,0.659,2.7816,191503.0,7302388.0
1nonly,Come Thru (feat. Shady Moon & Ciscaux),0.839,0.611,2.476916666666667,50510.0,1373425.0
1nonly,DANCE!,0.903,0.828,2.72,167022.0,9321575.0
1nonly,Mine,0.817,0.859,2.58155,85516.0,3152895.0
1nonly,Shakira!,0.79,0.832,2.49295,168143.0,6599775.0
1nonly,Shut It,0.777,0.576,2.3584833333333335,24056.0,568313.0
1nonly,Stay With Me,0.684,0.844,2.358416666666667,633039.0,40195398.0
1nonly,Step Back!,0.783,0.89,2.51125,38300.0,1383310.0
1nonly,Zoom!,0.728,0.482,2.1290333333333336,30816.0,1419122.0
2 Chainz,4:00 AM,0.796,0.5,4.259333333333333,117689.0,6746491.0
2 Chainz,Alive (with Offset & 2 Chainz),0.811,0.726,3.9316166666666668,432913.0,33429633.0
2 Chainz,Baddest,0.712,0.703,3.3707833333333332,564712.0,59459217.0
2 Chainz,Champions,0.692,0.774,5.570883333333334,8031.0,560693.0
2 Chainz,It's A Vibe,0.822,0.502,3.5033333333333334,943500.0,151972246.0
2 Chainz,Mercy.1,0.556,0.644,5.439116666666667,1983586.0,262883082.0
2 Chainz,Million Dollars Worth of Game (feat. 42 Dugg),0.81,0.68,2.6437833333333334,111878.0,6731124.0
2 Chainz,No Lie,0.634,0.665,3.963783333333333,677251.0,125362113.0
2 Chainz,We Own It (Fast & Furious),0.563,0.902,3.79845,1750213.0,246860849.0
2 Chainz,X (with 2 Chainz & Saudi),0.768,0.471,4.457116666666667,93085.0,4362788.0
21 Savage,Creepin' (with The Weeknd & 21 Savage),0.715,0.62,3.692,325993.0,17011354.0
21 Savage,Glock In My Lap,0.847,0.733,3.2265166666666665,487517.0,24885008.0
21 Savage,Jimmy Cooks (feat. 21 Savage),0.529,0.673,3.6394166666666665,461647.0,12454143.0
21 Savage,Knife Talk (with 21 Savage ft. Project Pat),0.849,0.424,4.049433333333333,796542.0,74244853.0
21 Savage,Major Distribution,0.908,0.546,2.8417,102385.0,7706203.0
21 Savage,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],0.671,0.658,3.4551166666666666,96598.0,5384334.0
21 Savage,On BS,0.841,0.358,4.359066666666667,3427.0,213119.0
21 Savage,Pussy & Millions (feat. Travis Scott),0.749,0.63,4.033783333333333,487517.0,24885008.0
21 Savage,Rich Flex,0.561,0.52,3.989333333333333,54749.0,3926832.0
21 Savage,Spin Bout U,0.773,0.701,3.5764833333333335,8576.0,1111996.0
24kGoldn,3 2 1,0.694,0.708,2.1931166666666666,251159.0,13300805.0
24kGoldn,CITY OF ANGELS,0.686,0.541,1.8748833333333332,851857.0,42146491.0
24kGoldn,Coco (feat. DaBaby),0.697,0.783,2.3666666666666667,721156.0,35734931.0
24kGoldn,In My Head (feat. Travis Barker),0.669,0.707,2.168633333333333,68856.0,2655459.0
24kGoldn,Mood (feat. iann dior),0.701,0.716,2.342216666666667,6939734.0,405630276.0
24kGoldn,Mood (Remix) feat. Justin Bieber J Balvin & iann dior,0.721,0.745,3.2124166666666665,230490.0,34408366.0
24kGoldn,Prada (feat. Lil Tecca),0.686,0.69,2.5264333333333333,265937.0,11559335.0
24kGoldn,Sunroof (feat. 24kGoldn),0.77,0.686,2.7089166666666666,4062.0,167278.0
24kGoldn,Tick Tock (feat. 24kGoldn),0.779,0.705,2.9729,860864.0,98951654.0
24kGoldn,VALENTINO,0.746,0.717,2.98555,942348.0,46964271.0
2Pac,2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dogg),0.849,0.904,4.108883333333333,251281.0,18949722.0
2Pac,All Eyez On Me (ft. Big Syke),0.872,0.723,5.12955,64269.0,14035099.0
2Pac,Ambitionz Az A Ridah,0.801,0.91,4.639783333333333,1301.0,89682.0
2Pac,California Love - Original Version,0.763,0.85,4.74845,484619.0,84654029.0
2Pac,Can't C Me,0.795,0.852,5.512666666666667,13416.0,1002891.0
2Pac,Changes,0.865,0.665,4.48045,4350.0,306542.0
2Pac,Dear Mama,0.773,0.54,4.666666666666667,3225481.0,381061439.0
2Pac,Do For Love,0.874,0.63,4.693333333333333,24831.0,1276815.0
2Pac,Hit 'Em Up - Single Version,0.916,0.844,5.21045,4363164.0,585712131.0
2Pac,Keep Ya Head Up,0.598,0.732,4.375116666666667,58781.0,5434057.0
3 Doors Down,Away From The Sun,0.541,0.677,3.867783333333333,121758.0,27463333.0
3 Doors Down,Be Like That,0.487,0.702,4.431783333333334,126050.0,26388011.0
3 Doors Down,Here Without You,0.557,0.533,3.9788833333333335,3653866.0,758398411.0
3 Doors Down,Here Without You - Acoustic,0.547,0.575,3.8828833333333335,3653866.0,758398411.0
3 Doors Down,It's Not My Time,0.532,0.935,4.032666666666667,321219.0,83165141.0
3 Doors Down,Kryptonite,0.545,0.865,3.8988833333333335,1610152.0,393588871.0
3 Doors Down,Let Me Go,0.48,0.863,4.050883333333333,177669.0,40515497.0
3 Doors Down,Loser,0.493,0.88,4.413333333333333,200740.0,41691862.0
3 Doors Down,Still Alive,0.427,0.962,2.699116666666667,1589.0,248088.0
3 Doors Down,When I'm Gone,0.53,0.768,4.338883333333333,821590.0,155704474.0
42 Dugg,4 Da Gang (with Roddy Ricch),0.87,0.561,2.606133333333333,237302.0,14657443.0
42 Dugg,Bestfriends,0.817,0.704,2.213233333333333,157229.0,14262396.0
42 Dugg,Everybody Shooters Too,0.604,0.449,1.876,123311.0,9115618.0
42 Dugg,Grace (feat. 42 Dugg),0.817,0.513,3.390633333333333,847068.0,156611808.0
42 Dugg,LEMONHEAD (feat. 42 Dugg),0.62,0.586,2.183,2807.0,210033.0
42 Dugg,LIKE ME (feat. 42 Dugg & Lil Baby),0.741,0.788,2.21645,50371.0,2704303.0
42 Dugg,Maybach (feat. Future),0.735,0.446,3.318216666666667,664222.0,123386910.0
42 Dugg,Not A Rapper,0.883,0.712,1.7961833333333332,114203.0,8348139.0
42 Dugg,U-Digg (feat. 42 Dugg & Veeze),0.824,0.583,3.9250166666666666,315088.0,29779257.0
42 Dugg,We Paid (feat. 42 Dugg),0.926,0.542,3.03215,2032102.0,351144301.0
5 Seconds of Summer,Bad Omens,0.493,0.772,3.5955666666666666,80971.0,2206930.0
5 Seconds of Summer,COMPLETE MESS,0.398,0.519,3.43935,290319.0,10138188.0
5 Seconds of Summer,Easier,0.562,0.46,2.6349833333333335,1137741.0,64560657.0
5 Seconds of Summer,Ghost Of You,0.458,0.561,3.2901833333333332,360805.0,47915546.0
5 Seconds of Summer,Lie To Me (feat. Julia Michaels),0.611,0.52,2.4979666666666667,946061.0,38412636.0
5 Seconds of Summer,Me Myself & I,0.575,0.556,2.96465,243585.0,11842423.0
5 Seconds of Summer,She Looks So Perfect,0.494,0.951,3.3749333333333333,2922724.0,313128656.0
5 Seconds of Summer,Teeth,0.756,0.448,3.4147833333333333,2274114.0,121967027.0
5 Seconds of Summer,Who Do You Love,0.51,0.846,3.7788833333333334,1039101.0,78902892.0
5 Seconds of Summer,Youngblood,0.596,0.854,3.3903,2617012.0,207608224.0
50 Cent,21 Questions,0.576,0.807,3.74045,2759199.0,503248572.0
50 Cent,Best Friend - Remix,0.545,0.64,4.24155,5729.0,291023.0
50 Cent,Candy Shop,0.614,0.574,3.485116666666667,5014527.0,838974650.0
50 Cent,Disco Inferno,0.925,0.659,3.57045,382791.0,39825951.0
50 Cent,If I Can't,0.892,0.631,3.2773333333333334,612.0,46096.0
50 Cent,In Da Club,0.902,0.72,3.22445,10481678.0,1682616458.0
50 Cent,Is This Love ('09) (feat. 50 Cent),0.853,0.776,3.53355,245935.0,5289821.0
50 Cent,Just A Lil Bit,0.489,0.692,3.9617833333333334,2523312.0,476133463.0
50 Cent,Many Men (Wish Death),0.653,0.826,4.27045,2765887.0,441155628.0
50 Cent,P.I.M.P.,0.7,0.758,4.157783333333334,3334710.0,572659065.0
6ix9ine,BEBE,0.635,0.902,3.6303666666666667,8186370.0,1368074181.0
6ix9ine,BILLY,0.764,0.711,1.8777833333333334,3323853.0,434289333.0
6ix9ine,FEFE,0.931,0.387,2.990083333333333,8714358.0,1031146368.0
6ix9ine,GOOBA,0.611,0.688,2.20505,11691864.0,821298622.0
6ix9ine,GOTTI,0.728,0.584,2.780866666666667,4097001.0,534681903.0
6ix9ine,GUMMO,0.66,0.775,2.6273833333333334,3294664.0,427275655.0
6ix9ine,KEKE,0.599,0.857,2.5319166666666666,1421092.0,174462045.0
6ix9ine,KIKA,0.745,0.715,2.2672,15912.0,1464192.0
6ix9ine,MALA,0.72,0.825,3.4425,667.0,47924.0
6ix9ine,Poles 1469,0.741,0.761,2.4929333333333332,1609227.0,197377959.0
6LACK,Calling My Phone,0.907,0.393,3.4243,2682449.0,171174242.0
6LACK,Ex Calling,0.773,0.564,3.5326666666666666,112088.0,4782220.0
6LACK,FOREVER (with 6LACK),0.815,0.606,3.719333333333333,131728.0,4114749.0
6LACK,l e t . g o . m y . h a n d (with Bas & 6LACK),0.583,0.625,4.438183333333333,175436.0,9900320.0
6LACK,Long Nights,0.744,0.325,2.6170166666666668,20387.0,676437.0
6LACK,OTW,0.652,0.678,4.383566666666667,1220249.0,229345442.0
6LACK,PRBLMS,0.417,0.58,4.1128833333333334,1981475.0,269058863.0
6LACK,Pretty Little Fears (feat. J. Cole),0.61,0.458,4.0057,1110879.0,142980539.0
6LACK,Tell Me It's Over (feat. Summer Walker & 6LACK),0.497,0.477,4.68355,64277.0,1708708.0
6LACK,Yo Love - From Queen & Slim: The Soundtrack,0.703,0.573,2.3971666666666667,16723.0,771246.0
A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),0.839,0.81,3.487816666666667,1027322.0,79525821.0
A Boogie Wit da Hoodie,Drowning - Sped Up Version,0.759,0.903,2.9086166666666666,17780.0,1319922.0
A Boogie Wit da Hoodie,Jungle,0.538,0.52,2.9032,746290.0,98998997.0
A Boogie Wit da Hoodie,Look Back at It,0.791,0.587,2.9908166666666665,859285.0,55340891.0
A Boogie Wit da Hoodie,Me and My Guitar,0.644,0.587,2.696083333333333,204044.0,10570028.0
A Boogie Wit da Hoodie,My Shit,0.812,0.621,2.13595,611440.0,84013245.0
A Boogie Wit da Hoodie,Secrets,0.539,0.648,2.222183333333333,242767.0,14666294.0
A Boogie Wit da Hoodie,Still Think About You,0.946,0.646,4.116466666666667,636788.0,82668009.0
A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),0.581,0.662,3.1581166666666665,50713.0,7145935.0
A Boogie Wit da Hoodie,Water (Drowning Pt. 2) [feat. Kodak Black],0.855,0.603,3.44615,46340.0,2074705.0
A Day To Remember,All I Want,0.349,0.981,3.3773333333333335,422662.0,65811510.0
A Day To Remember,All Signs Point To Lauderdale,0.425,0.983,3.2866666666666666,176243.0,31508825.0
A Day To Remember,Have Faith In Me,0.507,0.933,3.1468833333333333,214312.0,36374945.0
A Day To Remember,I'm Made Of Wax Larry What Are You Made Of?,0.241,0.97,3.014,122406.0,24755051.0
A Day To Remember,If It Means A Lot To You,0.584,0.536,4.0537833333333335,24294.0,2889437.0
A Day To Remember,Miracle,0.463,0.917,4.0663,93597.0,4663324.0
A Day To Remember,Mr. Highway's Thinking About The End,0.301,0.916,4.2637833333333335,216873.0,18010050.0
A Day To Remember,Paranoia,0.409,0.992,3.3446166666666666,163524.0,16925530.0
A Day To Remember,Since U Been Gone,0.625,0.951,3.30445,123682.0,20883805.0
A Day To Remember,The Downfall Of Us All,0.588,0.881,3.4848833333333333,168151.0,29059460.0
A Tribe Called Quest,Award Tour,0.812,0.6,3.774,123137.0,14360465.0
A Tribe Called Quest,Buggin' Out,0.887,0.419,3.62445,202436.0,20707983.0
A Tribe Called Quest,Can I Kick It?,0.848,0.666,4.1928833333333335,99030.0,10244124.0
A Tribe Called Quest,Check the Rhime,0.881,0.361,3.61155,197222.0,14082310.0
A Tribe Called Quest,Electric Relaxation,0.866,0.534,3.768883333333333,414035.0,41167375.0
A Tribe Called Quest,Excursions,0.885,0.608,3.91045,11872.0,1313664.0
A Tribe Called Quest,Find a Way,0.773,0.581,3.38445,1441.0,50394.0
A Tribe Called Quest,Jazz (We've Got),0.822,0.479,4.1706666666666665,202436.0,20707983.0
A Tribe Called Quest,Scenario - LP Mix,0.795,0.6,4.1688833333333335,229103.0,20854002.0
A Tribe Called Quest,The Hop,0.927,0.517,3.4577833333333334,1489.0,103209.0
A$AP Ferg,Dennis Rodman (feat. Tyga),0.741,0.537,3.3051166666666667,289164.0,13191707.0
A$AP Ferg,Dreams Fairytales Fantasies (feat. Brent Faiyaz & Salaam Remi),0.737,0.597,3.71645,89727.0,6739637.0
A$AP Ferg,Floor Seats,0.705,0.733,2.6251166666666665,487789.0,26039025.0
A$AP Ferg,New Level (feat. Future),0.734,0.703,4.416216666666666,749589.0,104920979.0
A$AP Ferg,Plain Jane,0.797,0.844,2.8933333333333335,672987.0,54663004.0
A$AP Ferg,Plain Jane REMIX (feat. Nicki Minaj),0.791,0.839,3.377266666666667,1679681.0,176071336.0
A$AP Ferg,Shabba (feat. A$AP Rocky),0.869,0.712,4.597783333333333,705971.0,109137777.0
A$AP Ferg,WAM,0.838,0.624,2.62645,86268.0,3266435.0
A$AP Ferg,Work REMIX (feat. A$AP Rocky French Montana Trinidad James & ScHoolboy Q),0.841,0.733,4.7282166666666665,14035.0,1010850.0
A$AP Rocky,Everyday (feat. Rod Stewart Miguel & Mark Ronson),0.394,0.661,4.349783333333333,923243.0,87828883.0
A$AP Rocky,F**kin' Problems (feat. Drake 2 Chainz & Kendrick Lamar),0.853,0.693,3.89645,1955320.0,296250849.0
A$AP Rocky,Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff),0.491,0.77,3.1571166666666666,53518.0,1867063.0
A$AP Rocky,L$D,0.598,0.252,3.971783333333333,1404266.0,179436818.0
A$AP Rocky,Livin It Up (with Post Malone & A$AP Rocky),0.767,0.313,3.5151166666666667,77238.0,3489225.0
A$AP Rocky,Potato Salad,0.538,0.612,3.04155,883404.0,65655617.0
A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),0.854,0.569,3.417333333333333,3827621.0,477211057.0
A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta) - Durdenhauer Edit,0.803,0.889,2.72525,10806.0,555244.0
A$AP Rocky,Same Problems?,0.593,0.232,4.378216666666667,66928.0,1330795.0
A$AP Rocky,Sundress,0.721,0.707,2.6367666666666665,553624.0,38120377.0
a-ha,Crying in the Rain,0.394,0.547,4.337116666666667,277292.0,45632510.0
a-ha,Hunting High and Low,0.513,0.676,3.81155,365211.0,59266514.0
a-ha,I've Been Losing You,0.646,0.929,4.42755,41419.0,9235010.0
a-ha,Stay on These Roads,0.572,0.51,4.734216666666667,385466.0,62938557.0
a-ha,Take on Me,0.573,0.902,3.7546666666666666,9457948.0,1602170613.0
a-ha,Take On Me - 2017 Acoustic,0.437,0.188,3.0721,36004.0,1568926.0
a-ha,Take On Me - MTV Unplugged,0.472,0.204,4.2317833333333335,1143798.0,88697505.0
a-ha,The Sun Always Shines on T.V.,0.494,0.839,5.04,431095.0,93736610.0
a-ha,There's Never a Forever Thing,0.602,0.303,2.85955,102737.0,13130975.0
a-ha,You Are the One,0.514,0.71,3.85955,151584.0,23733318.0
A.R. Rahman,Enna Sona,0.717,0.416,3.5605333333333333,622085.0,77095861.0
A.R. Rahman,Ennodu Nee Irundhaal,0.261,0.603,5.878516666666667,417473.0,65094477.0
A.R. Rahman,Jashn-E-Bahaaraa,0.7,0.343,5.252883333333333,322723.0,17107007.0
A.R. Rahman,Kun Faya Kun,0.362,0.378,7.841666666666667,2718990.0,333829289.0
A.R. Rahman,Mallipoo,0.715,0.654,4.089433333333333,851792.0,86199720.0
A.R. Rahman,Param Sundari,0.815,0.761,3.3369833333333334,4077182.0,435786754.0
A.R. Rahman,Ponni Nadhi (From Ponniyin Selvan Part -1) - Tamil,0.687,0.637,4.8421,127548.0,16992074.0
A.R. Rahman,Raanjhanaa,0.673,0.714,4.2442166666666665,311358.0,26504186.0
A.R. Rahman,Rait Zara Si,0.563,0.495,4.8577,794372.0,82721044.0
A.R. Rahman,Tere Bina,0.744,0.7,5.160666666666667,735586.0,94808515.0
Aaliyah,Age Ain't Nothing But a Number,0.589,0.532,4.232666666666667,184493.0,16517422.0
Aaliyah,Are You That Somebody,0.85,0.657,4.427783333333333,66098.0,3088755.0
Aaliyah,At Your Best (You Are Love),0.626,0.441,4.8566666666666665,168706.0,18303739.0
Aaliyah,Come Over (feat. Tank),0.759,0.458,3.91845,22387.0,1142688.0
Aaliyah,If Your Girl Only Knew,0.841,0.741,4.849333333333333,37303.0,2294236.0
Aaliyah,Miss You,0.678,0.338,4.087116666666667,26827.0,1089527.0
Aaliyah,More Than A Woman,0.655,0.649,3.8311166666666665,35645.0,1880312.0
Aaliyah,One In A Million,0.741,0.508,4.512666666666667,139229.0,6471224.0
Aaliyah,Rock The Boat,0.637,0.725,4.578883333333334,79486.0,4020641.0
Aaliyah,Try Again,0.794,0.662,4.744,103876.0,5410714.0
Aaron Smith,Dancin (feat. Luvli) - BOXINBOX Remix,0.757,0.723,3.6,2987145.0,107256536.0
Aaron Smith,Dancin (feat. Luvli) - Danny Avila & Jumpa Remix,0.686,0.875,3.2170833333333335,12393.0,517810.0
Aaron Smith,Dancin (feat. Luvli) - Krono Remix,0.72,0.741,3.300883333333333,2987145.0,107256536.0
Aaron Smith,Dancin (feat. Luvli) - Original Mix,0.685,0.909,7.479566666666667,2987145.0,107256536.0
Aaron Smith,Dancin - Krono Remix,0.751,0.727,4.266666666666667,2987145.0,107256536.0
Aaron Smith,Dancin - Remix Centerside,0.531,0.696,1.4764666666666666,112.0,6465.0
Aaron Smith,Don't You Know - Live Bass Mix,0.71,0.77,8.5659,2987145.0,107256536.0
Aaron Smith,House Party,0.76,0.772,6.556883333333333,259.0,25625.0
Aaron Smith,Just a Kiss - Horacio & Aaron Smith Remix,0.868,0.492,5.3492,363.0,35403.0
Aaron Smith,Outer Level,0.779,0.519,7.365083333333334,475.0,37056.0
ABBA,Angeleyes,0.719,0.922,4.348216666666667,51162.0,7540645.0
ABBA,Chiquitita,0.5,0.554,5.438666666666666,1203620.0,219881780.0
ABBA,Dancing Queen,0.543,0.87,3.84,3253260.0,679721429.0
ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),0.749,0.491,4.876883333333334,3156029.0,361288115.0
ABBA,Lay All Your Love On Me,0.678,0.727,4.57445,39389.0,2968673.0
ABBA,Mamma Mia,0.749,0.748,3.55445,1324658.0,272724820.0
ABBA,Super Trouper,0.764,0.626,4.214216666666666,375323.0,90572907.0
ABBA,Take A Chance On Me,0.684,0.675,4.06555,512716.0,142034489.0
ABBA,The Winner Takes It All,0.454,0.788,4.912,512491.0,115380254.0
ABBA,Waterloo,0.445,0.949,2.816,368779.0,77339439.0
Abel Pintos,Abrazándonos,0.781,0.651,3.2572,47282.0,10810767.0
Abel Pintos,Aventura (feat. Marcela Morelo),0.707,0.708,3.4882166666666667,32072.0,17951938.0
Abel Pintos,La Llave,0.596,0.497,4.34045,108350.0,31290636.0
Abel Pintos,Motivos,0.732,0.49,3.032216666666667,1057.0,362786.0
Abel Pintos,No Me Olvides,0.462,0.612,3.53955,137274.0,42674799.0
Abel Pintos,Oncemil,0.633,0.698,3.6846666666666668,264334.0,74949734.0
Abel Pintos,Paisaje,0.422,0.579,4.616,51149.0,9803471.0
Abel Pintos,Sin Principio Ni Final,0.576,0.543,3.8571166666666667,436365.0,134111765.0
Abel Pintos,Tanto Amor,0.604,0.556,3.804,186590.0,83525442.0
Abel Pintos,Y ¿Si Fuera Ella? - + Es +,0.348,0.536,4.166666666666667,352973.0,44480558.0
Abhijeet,Chunnari Chunnari,0.756,0.716,5.583333333333333,554646.0,124906144.0
Abhijeet,Husn Hai Suhana,0.741,0.884,5.971116666666667,360309.0,52624250.0
Abhijeet,Jhanjharia - Male Version,0.73,0.878,4.71445,189478.0,39899525.0
Abhijeet,Main Agar Saamne,0.449,0.682,5.766666666666667,322523.0,63524631.0
Abhijeet,Main Koi Aisa Geet Gaoon (From Yes Boss),0.77,0.485,5.283333333333333,171624.0,40397640.0
Abhijeet,Ole Ole 2.0,0.728,0.961,2.40905,281870.0,44335282.0
Abhijeet,Tum Dil Ki Dhadkan Mein (From Dhadkan),0.365,0.449,5.857083333333334,675571.0,128549546.0
Abhijeet,Tumhe Jo Maine Dekha,0.734,0.903,5.685783333333333,4454.0,138434.0
Abhijeet,Waada Raha Sanam (From Khiladi),0.578,0.626,6.13225,84625.0,10483494.0
Abhijeet,Woh Ladki Jo,0.752,0.613,7.23835,297961.0,31191655.0
AC/DC,Back In Black,0.31,0.7,4.258216666666667,5643694.0,915158054.0
AC/DC,Dirty Deeds Done Dirt Cheap,0.668,0.906,3.86555,14044.0,852728.0
AC/DC,Hells Bells,0.389,0.873,5.204883333333333,1067479.0,252038354.0
AC/DC,Highway to Hell,0.574,0.913,3.473333333333333,2039258.0,274830901.0
AC/DC,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),0.456,0.863,5.02045,1881.0,102527.0
AC/DC,Rock N Roll Train,0.547,0.931,4.35845,119749.0,18237531.0
AC/DC,Shoot to Thrill,0.457,0.904,5.29045,642344.0,172293392.0
AC/DC,T.N.T.,0.754,0.759,3.5777833333333335,934797.0,240908491.0
AC/DC,Thunderstruck,0.502,0.89,4.881333333333333,5989128.0,1224226060.0
AC/DC,You Shook Me All Night Long,0.532,0.767,3.502883333333333,1348845.0,279117834.0
